Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/qr/menu [mixed:pre-order],CatchResponseError('menu load failed: 0'),2,2026-08-13T09:57:19Z,2026-08-13T09:57:20Z
GET,/api/v1/qr/menu [isolation-control:b],CatchResponseError('menu load failed: 0'),3,2026-08-13T09:57:31Z,2026-08-13T09:57:52Z
GET,/api/v1/qr/menu [mixed:browse],CatchResponseError('menu load failed: 0'),6,2026-08-13T09:56:42Z,2026-08-13T09:57:53Z
GET,/api/v1/qr/orders/{id} [mixed:poll],CatchResponseError('status poll failed: 0'),1,2026-08-13T09:57:07Z,2026-08-13T09:57:07Z
GET,/api/v1/qr/menu [mixed:poll-fallback],CatchResponseError('menu load failed: 0'),2,2026-08-13T09:57:35Z,2026-08-13T09:58:12Z
