Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/qr/menu [isolation-control:b],13174,1,2000,1473.969235046251,1.022600001306273,2465.706600007252,17859.644223470474,36.701332707036315,0.0027858913547165864,2000,2100,2100,2100,2100,2100,2100,2100,2100,2500,2500
GET,/api/v1/qr/menu [mixed:browse],9162,0,2000,1233.969690133057,4.902700005914085,2298.6046000005445,17855.81150403842,25.524336591913364,0.0,2000,2000,2100,2100,2100,2100,2100,2100,2100,2300,2300
GET,/api/v1/qr/menu [mixed:poll-fallback],4493,0,2000,1243.6587182506817,4.985299994586967,2350.5573000002187,17855.809481415534,12.517009856741623,0.0,2000,2000,2100,2100,2100,2100,2100,2100,2100,2400,2400
GET,/api/v1/qr/menu [mixed:pre-order],3058,0,2000,1233.8302966318286,5.168899995624088,2368.854400003329,17855.801831262263,8.519255762723322,0.0,2000,2000,2100,2100,2100,2100,2100,2100,2200,2400,2400
POST,/api/v1/qr/orders [mixed:POST],3058,3058,11,13.469927370774721,3.8816000014776364,92.33199998561759,21.0,8.519255762723322,8.519255762723322,11,13,16,21,25,27,31,37,70,92,92
,Aggregated,32945,3059,2000,1217.9603493579798,1.022600001306273,2465.706600007252,16201.891334041584,91.78119068113794,8.522041654078038,2000,2000,2100,2100,2100,2100,2100,2100,2100,2400,2500
