Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/qr/menu [isolation-control:b],2374,0,2100,1512.1050120892633,16.61719999901834,2277.5527000012517,17861.0,11.342990268181708,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2200,2300,2300
GET,/api/v1/qr/menu [mixed:browse],1676,0,2100,1103.245623568133,17.085400002542883,2206.3551999999618,17855.767899761337,8.0079408969977,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2200,2200,2200
GET,/api/v1/qr/menu [mixed:poll-fallback],321,0,2100,1145.7570118379479,17.487400000391062,2190.318400000251,17855.82866043614,1.5337404701290347,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2200,2200,2200
GET,/api/v1/qr/menu [mixed:pre-order],549,0,84,1030.4667273224043,17.051300001185155,2214.236299998447,17855.757741347905,2.6231262246132085,0.0,84,2100,2100,2100,2100,2100,2100,2100,2200,2200,2200
POST,/api/v1/qr/orders [mixed:POST],549,0,13,13.027452094661593,3.1099999978323467,70.38329999704729,479.09471766848816,2.6231262246132085,0.0,13,17,19,21,25,28,39,43,70,70,70
GET,/api/v1/qr/orders/{id} [mixed:poll],577,0,15,939.1579726170196,4.5792999990226235,2083.985200002644,917.1611785095321,2.7569104400761777,0.0,15,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100
,Aggregated,6046,0,2100,1144.7795930036482,3.1099999978323467,2277.5527000012517,14663.420112471054,28.887834524611037,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2200,2300,2300
