Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/qr/menu [isolation-control:b],691,56,2100,8321.241988712014,1.7169999991892837,99886.40849999865,16415.150506512302,3.536717252779865,0.2866225269980788,2100,2200,2200,2300,11000,67000,95000,95000,100000,100000,100000
GET,/api/v1/qr/menu [mixed:browse],469,18,2100,4670.178007889058,3.0455999985861126,99766.54609999969,17171.21961620469,2.40046366360891,0.09212866939223961,2100,2100,2200,2200,2500,39000,67000,90000,100000,100000,100000
GET,/api/v1/qr/menu [mixed:poll-fallback],185,8,2100,4457.026105946086,32.071100002212916,94910.53239999746,17084.35135135135,0.946877990975796,0.04094607528543982,2100,2100,2200,2200,2600,8500,95000,95000,95000,95000,95000
GET,/api/v1/qr/menu [mixed:pre-order],139,7,2100,4764.247457553955,31.539600000542123,71449.07280000189,16957.446043165466,0.711438058084517,0.03582781587475985,2100,2100,2200,2300,7600,39000,67000,70000,71000,71000,71000
POST,/api/v1/qr/orders [mixed:POST],127,5,17,3423.8396062991824,3.296599999885075,90327.84050000191,328.93700787401576,0.6500189451563573,0.02559129705339989,17,30,48,63,120,34000,62000,89000,90000,90000,90000
GET,/api/v1/qr/orders/{id} [mixed:poll],77,8,2000,9405.653379221036,5.403699997259537,95218.47730000081,806.8311688311688,0.3941059746223583,0.04094607528543982,2000,2100,2100,2100,61000,71000,95000,95000,95000,95000,95000
,Aggregated,1688,102,2100,6271.406911315174,1.7169999991892837,99886.40849999865,14820.9490521327,8.639621885227804,0.5220624598893577,2100,2100,2200,2300,6900,42000,95000,95000,100000,100000,100000
