elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
349.5,148.8,530.4,5,25.0,806.3,35,0,20
352.6,175.5,530.7,5,26.5,789.3,35,0,20
355.7,161.7,530.7,5,18.5,784.7,35,0,20
358.9,176.7,530.5,5,29.5,786.1,35,0,20
362.0,166.8,530.7,5,23.0,786.9,35,1,20
365.1,172.3,530.6,5,28.0,789.4,35,0,20
368.2,178.3,530.7,5,19.5,780.2,35,0,20
371.3,190.9,530.6,5,36.5,786.8,35,0,20
374.4,183.3,530.7,5,27.0,789.9,35,0,20
377.6,189.4,531.0,5,20.7,775.1,35,0,20
380.7,206.5,531.0,5,28.5,777.6,35,0,20
383.8,181.3,531.0,5,27.0,786.7,35,0,20
386.9,191.9,531.1,5,21.0,757.8,35,0,20
390.0,172.8,531.1,5,27.0,760.0,35,1,20
393.2,178.3,531.2,5,27.5,761.2,35,0,20
396.3,182.0,530.8,5,30.5,757.6,35,0,20
399.5,181.0,530.7,5,31.5,759.7,35,0,20
402.6,178.8,530.7,5,23.5,753.6,35,0,20
405.7,195.4,530.6,5,26.5,755.5,35,0,20
408.8,190.4,530.6,5,25.5,757.3,35,0,20
411.9,173.1,526.5,5,24.5,750.4,35,0,20
415.0,182.9,526.4,5,33.0,747.6,35,0,20
418.1,197.8,526.4,5,23.5,750.2,35,1,20
421.2,201.5,526.6,5,27.5,774.6,37,0,20
424.4,180.5,526.8,5,25.3,740.8,35,0,20
427.5,200.5,526.8,5,30.5,748.7,35,0,20
430.6,203.5,527.1,5,32.0,797.7,39,0,20
433.8,188.5,527.2,5,21.0,741.5,35,2,20
436.9,196.5,527.1,5,28.5,747.5,35,0,20
440.0,198.1,527.2,5,29.0,752.4,35,0,20
443.1,201.5,526.7,5,35.5,762.6,35,1,20
446.2,170.7,526.6,5,29.0,765.4,35,0,20
449.4,184.5,526.6,5,21.5,762.6,35,0,20
452.5,193.4,526.7,5,28.5,765.7,35,0,20
455.6,192.0,526.5,5,26.5,766.0,35,0,20
458.7,178.8,526.6,5,31.5,768.0,35,0,20
461.9,186.3,526.5,5,33.8,768.6,35,0,20
465.0,15.0,527.1,5,3.5,768.7,35,0,20
468.1,0.5,527.1,5,0.5,768.7,35,0,20
471.2,0.0,527.1,5,0.0,768.6,35,0,20
474.3,0.5,527.1,5,1.0,768.5,35,0,20
477.4,0.5,527.1,5,1.0,768.5,35,0,20
480.6,1.0,527.2,5,1.0,768.4,35,0,20
