Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/qr/menu [isolation-control:b],CatchResponseError('menu load failed: 0'),2,2026-08-13T12:11:45Z,2026-08-13T12:13:30Z
GET,/api/v1/qr/menu [mixed:browse],CatchResponseError('menu load failed: 0'),4,2026-08-13T12:14:18Z,2026-08-13T12:15:24Z
GET,/api/v1/qr/menu [mixed:poll-fallback],CatchResponseError('menu load failed: 0'),1,2026-08-13T12:09:55Z,2026-08-13T12:09:55Z
