Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/qr/menu [isolation-control:b],692,2,2100,3330.8882463873615,27.03990000009071,12694.345599997177,17809.378612716762,3.854390155724297,0.011139855941399702,2100,2200,5000,6500,8500,9800,11000,11000,13000,13000,13000
GET,/api/v1/qr/menu [mixed:browse],465,2,2100,2682.505774838765,33.43000000313623,12690.748599998187,17778.96559139785,2.590016506375431,0.011139855941399702,2100,2100,2500,5200,7900,8800,10000,11000,13000,13000,13000
GET,/api/v1/qr/menu [mixed:poll-fallback],150,1,2100,2817.8272793336746,33.6920999980066,11084.859100003086,17736.9,0.8354891956049777,0.005569927970699851,2100,2200,4200,5800,7900,9200,10000,11000,11000,11000,11000
GET,/api/v1/qr/menu [mixed:pre-order],152,0,2100,2653.0380703948385,34.229400000185706,13101.66240000035,17855.70394736842,0.8466290515463774,0.0,2100,2100,2300,5700,7300,10000,11000,12000,13000,13000,13000
POST,/api/v1/qr/orders [mixed:POST],152,0,19,1045.0319986842642,3.2030000002123415,7030.46710000126,389.26973684210526,0.8466290515463774,0.0,19,27,83,2500,5200,6300,6600,6700,7000,7000,7000
GET,/api/v1/qr/orders/{id} [mixed:poll],116,2,2000,1601.701699137893,2.328099999431288,9219.346800000494,905.5258620689655,0.6461116446011828,0.011139855941399702,2000,2100,2100,2100,4000,4900,8400,9000,9200,9200,9200
,Aggregated,1727,7,2100,2734.7527453967305,2.328099999431288,13101.66240000035,15130.35379270411,9.619265605398642,0.03898949579489896,2100,2100,2900,5300,7700,9200,10000,11000,13000,13000,13000
