elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
128.9,91.7,519.5,5,20.3,735.4,36,0,20
133.5,105.1,518.4,5,20.5,742.6,36,0,20
137.2,91.5,519.2,5,26.0,746.7,36,0,20
141.5,121.8,521.6,5,30.7,735.6,36,0,20
148.0,95.4,521.7,5,25.0,744.9,36,0,20
154.1,71.8,519.7,5,18.6,736.3,35,1,20
158.0,88.2,519.2,5,24.0,755.5,36,0,20
161.7,95.8,519.0,5,20.2,757.3,36,0,20
166.0,97.5,519.6,5,27.5,774.6,37,0,20
169.8,74.2,519.4,5,18.6,749.7,36,0,20
174.0,101.9,520.9,5,23.5,811.6,39,0,20
179.9,78.4,523.4,5,19.1,728.3,35,0,20
183.5,112.2,523.9,5,23.5,786.5,38,0,20
188.4,101.2,523.9,5,24.8,788.0,39,0,20
193.6,93.7,524.3,5,21.2,725.4,36,1,20
198.2,99.3,523.1,5,25.9,748.8,37,-1,-1
206.7,83.5,522.7,5,26.3,732.2,35,0,20
210.4,135.7,524.0,5,36.7,810.7,39,-1,-1
218.9,89.7,525.2,5,21.1,754.5,36,0,20
222.5,80.4,521.6,5,17.1,750.9,35,0,20
226.1,100.0,520.9,5,25.7,746.4,35,0,20
230.2,103.7,521.5,5,24.6,759.0,37,0,23
235.3,87.9,521.9,5,24.1,740.1,36,0,20
240.1,111.8,525.4,5,26.8,779.2,38,0,20
245.9,78.0,525.3,5,22.5,733.3,36,-1,-1
258.1,100.0,525.1,5,27.4,733.4,36,0,21
262.4,105.8,525.5,5,31.7,734.8,36,0,20
270.1,92.8,525.4,5,24.6,751.2,37,0,20
276.8,88.2,523.5,5,31.5,765.8,37,0,20
280.5,113.3,522.6,5,26.3,768.9,37,1,20
288.0,90.4,524.2,5,19.8,747.4,36,0,20
293.1,105.4,524.0,5,24.3,743.2,36,1,20
299.9,71.7,524.0,5,17.8,739.4,36,0,20
303.8,89.0,523.8,5,19.3,787.1,38,-1,-1
312.0,89.3,525.9,5,23.4,733.2,36,0,20
318.0,110.2,525.3,5,31.8,734.4,36,0,21
324.0,80.6,525.7,5,25.9,748.6,36,2,21
330.3,112.9,524.6,5,24.4,738.8,36,0,20
337.8,80.5,525.4,5,29.7,747.7,36,0,20
341.6,115.9,526.3,5,36.8,830.8,40,1,20
349.5,90.9,526.7,5,26.0,750.6,36,0,20
355.1,98.8,524.0,5,29.5,747.8,36,0,20
359.6,80.4,523.8,5,20.7,740.3,36,0,20
363.2,123.1,526.2,5,27.8,781.9,38,-1,-1
371.6,87.1,527.3,5,26.6,721.1,35,0,20
375.1,109.0,524.4,5,24.3,730.7,36,0,20
381.8,75.2,524.9,5,25.2,719.0,35,0,20
385.2,124.7,524.9,5,28.4,754.1,37,0,26
393.2,93.9,528.9,5,29.1,1011.3,49,0,34
396.8,97.3,532.4,5,20.8,1023.0,50,0,34
400.3,70.9,533.9,5,14.5,1016.1,49,0,34
403.9,96.3,539.1,5,6.9,1018.5,49,0,35
407.8,64.2,549.3,5,12.4,1026.1,50,0,34
411.7,13.6,550.8,5,4.0,1019.5,49,0,34
414.9,20.2,550.8,5,2.0,1020.1,49,0,34
418.1,38.0,549.8,5,9.5,1020.0,49,0,34
421.2,36.4,549.6,5,7.5,1020.1,49,0,34
424.4,29.8,549.6,5,7.0,1020.1,49,0,34
427.7,36.3,549.4,5,7.5,1019.0,49,0,34
431.0,43.2,545.8,5,5.8,1019.1,49,0,34
434.2,42.6,545.8,5,7.5,1016.3,49,0,34
437.4,48.8,545.9,5,5.5,1018.2,49,0,34
440.5,43.8,545.9,5,8.5,1018.4,49,0,34
443.7,52.5,545.9,5,10.0,1020.2,49,0,34
446.8,57.2,545.9,5,9.0,1023.7,49,0,34
449.9,54.3,545.8,5,6.0,1029.4,49,0,34
453.0,51.8,545.8,5,12.0,1030.8,49,0,34
456.2,54.2,545.8,5,7.0,1031.5,49,0,34
459.4,64.5,545.7,5,8.3,1031.8,49,0,34
462.6,56.6,545.8,5,10.5,1032.1,49,0,34
465.8,55.9,545.8,5,12.5,1032.5,49,0,34
468.9,74.4,545.8,5,14.5,1032.5,49,1,34
472.1,55.9,545.9,5,13.5,1032.9,49,0,34
475.3,56.1,546.0,5,11.5,1033.3,49,0,34
478.4,70.8,546.0,5,9.5,1030.9,49,0,34
481.6,67.0,546.2,5,11.5,1031.3,49,0,34
484.8,65.8,546.2,5,13.5,1031.4,49,0,34
488.0,77.7,546.1,5,11.9,1031.7,49,0,34
491.1,82.6,546.2,5,11.0,1027.5,49,0,34
494.2,77.0,546.2,5,15.0,1028.9,49,0,34
497.5,82.1,546.2,5,9.2,1030.5,49,0,34
500.6,84.9,546.3,5,11.5,1023.0,49,1,34
503.7,79.5,546.4,5,10.5,1023.8,49,0,34
506.8,104.9,546.4,5,20.0,1024.5,49,0,34
510.0,82.6,546.3,5,17.5,1028.8,49,0,34
513.1,101.5,546.4,5,18.0,1031.7,49,0,34
516.3,81.3,546.5,5,12.0,1027.7,49,0,34
519.4,89.6,546.5,5,18.5,1028.5,49,0,34
522.6,95.6,546.5,5,12.0,1023.8,49,0,34
525.7,84.8,546.4,5,10.5,1026.1,49,0,34
528.8,81.1,546.6,5,13.5,1034.2,50,0,34
532.3,83.3,547.0,5,13.3,1016.7,49,0,34
535.4,86.0,547.0,5,13.0,1017.8,49,0,34
538.6,118.5,547.0,5,12.4,1015.1,49,0,34
541.8,114.1,546.6,5,15.8,1023.2,50,0,34
544.9,111.5,546.6,5,17.5,1017.3,49,0,34
548.2,101.4,547.1,5,12.3,1005.1,49,0,34
551.3,95.5,547.1,5,15.0,1007.1,49,0,34
554.5,107.0,547.1,5,21.0,1008.6,49,0,34
557.6,108.0,547.2,5,9.0,1005.6,49,0,34
560.7,122.4,549.1,5,10.5,994.7,49,0,34
563.8,131.5,549.3,5,11.0,1006.7,49,0,34
567.0,139.0,549.3,5,17.5,1013.0,49,0,34
570.2,39.7,549.6,5,11.5,1013.6,49,0,34
573.3,1.0,549.6,5,0.0,1013.6,49,0,34
576.4,0.0,549.6,5,0.0,1013.6,49,0,34
579.5,0.0,549.6,5,1.0,1013.6,49,0,34
582.6,1.0,549.6,5,0.5,1013.6,49,0,34
