Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/qr/menu [mixed:pre-order],CatchResponseError('menu load failed: 0'),5,2026-08-13T10:36:42Z,2026-08-13T10:39:02Z
GET,/api/v1/qr/menu [isolation-control:b],CatchResponseError('menu load failed: 0'),8,2026-08-13T10:36:50Z,2026-08-13T10:39:39Z
GET,/api/v1/qr/menu [mixed:browse],CatchResponseError('menu load failed: 0'),14,2026-08-13T10:35:30Z,2026-08-13T10:41:09Z
GET,/api/v1/qr/orders/{id} [mixed:poll],CatchResponseError('status poll failed: 0'),3,2026-08-13T10:38:12Z,2026-08-13T10:39:18Z
GET,/api/v1/qr/menu [mixed:poll-fallback],CatchResponseError('menu load failed: 0'),2,2026-08-13T10:37:53Z,2026-08-13T10:39:53Z
