Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/qr/menu [isolation-control:b],5320,25,2200,1800.7806250751744,2.5107999972533435,5519.267099996796,17777.06672932331,19.724985420028933,0.0926926006580307,2200,2300,2400,2500,2800,3100,3500,3700,4900,5500,5500
GET,/api/v1/qr/menu [mixed:browse],3787,17,2100,1342.6493537628435,2.3114000068744645,5458.660999996937,17775.65302350145,14.04107514767849,0.06303096844746087,2100,2200,2300,2400,2600,3000,3400,3700,4900,5500,5500
GET,/api/v1/qr/menu [mixed:poll-fallback],904,2,2100,1373.9310176991085,9.416000000783242,4871.323400002439,17816.328539823007,3.35176443979439,0.007415408052642456,2100,2200,2300,2400,2600,2900,3300,3700,4900,4900,4900
GET,/api/v1/qr/menu [mixed:pre-order],1206,1,2100,1334.2988273630187,8.28729999193456,5074.977299998864,17841.004145936982,4.4714910557434004,0.003707704026321228,2100,2200,2300,2400,2600,3000,3300,3600,5000,5100,5100
POST,/api/v1/qr/orders [mixed:POST],1206,0,98,137.12730348249394,5.723000009311363,2620.4710000019986,323.84991708126034,4.4714910557434004,0.0,98,150,180,210,290,370,590,740,2100,2600,2600
GET,/api/v1/qr/orders/{id} [mixed:poll],1016,5,2100,1294.2666278541858,6.89540000166744,4007.6295000035316,914.7431102362204,3.767027290742367,0.01853852013160614,2100,2200,2300,2400,2600,2900,3300,3700,3900,4000,4000
,Aggregated,13439,50,2100,1413.5214283651646,2.3114000068744645,5519.267099996796,14944.009747749089,49.82783440973098,0.1853852013160614,2100,2200,2300,2400,2700,3000,3400,3700,4900,5500,5500
