Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/qr/orders/{id} [mixed:poll],CatchResponseError('status poll failed: 0'),1,2026-08-12T23:55:55Z,2026-08-12T23:55:55Z
